query,src_folder,src_dialect,tgt_dialect,level_x,complexity,difficulty,parse_ok,transpile_ok,ast_equiv,latency_ms,error,name,level_y,cte,window,pivot,array,lateral,json,ddl,dml_nonsel,subquery,union,groupby,having,case,recursive,dialect_specific
subquery_in_select,mysql,mysql,mysql,intermediate,45,medium,True,True,True,1.064,,subquery_in_select,intermediate,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
subquery_in_select,mysql,mysql,tsql,intermediate,45,medium,True,True,True,0.695,,subquery_in_select,intermediate,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
subquery_in_select,mysql,mysql,oracle,intermediate,45,medium,True,True,True,0.64,,subquery_in_select,intermediate,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
subquery_in_select,mysql,mysql,snowflake,intermediate,45,medium,True,True,True,1.031,,subquery_in_select,intermediate,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
left_join_with_aggregation,mysql,mysql,postgres,intermediate,50,medium,True,True,True,0.868,,left_join_with_aggregation,intermediate,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
left_join_with_aggregation,mysql,mysql,mysql,intermediate,50,medium,True,True,True,1.286,,left_join_with_aggregation,intermediate,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
left_join_with_aggregation,mysql,mysql,tsql,intermediate,50,medium,True,True,True,0.828,,left_join_with_aggregation,intermediate,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
left_join_with_aggregation,mysql,mysql,oracle,intermediate,50,medium,True,True,True,0.77,,left_join_with_aggregation,intermediate,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
left_join_with_aggregation,mysql,mysql,snowflake,intermediate,50,medium,True,True,True,0.991,,left_join_with_aggregation,intermediate,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
case_when,mysql,mysql,postgres,intermediate,35,medium,True,True,True,0.552,,case_when,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
case_when,mysql,mysql,mysql,intermediate,35,medium,True,True,True,0.83,,case_when,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
case_when,mysql,mysql,tsql,intermediate,35,medium,True,True,True,0.838,,case_when,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
case_when,mysql,mysql,oracle,intermediate,35,medium,True,True,True,0.575,,case_when,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
case_when,mysql,mysql,snowflake,intermediate,35,medium,True,True,True,0.712,,case_when,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
window_function_row_number,mysql,mysql,postgres,advanced,60,hard,True,True,True,0.599,,window_function_row_number,advanced,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
window_function_row_number,mysql,mysql,mysql,advanced,60,hard,True,True,True,0.851,,window_function_row_number,advanced,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
window_function_row_number,mysql,mysql,tsql,advanced,60,hard,True,True,True,0.538,,window_function_row_number,advanced,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
window_function_row_number,mysql,mysql,oracle,advanced,60,hard,True,True,True,0.528,,window_function_row_number,advanced,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
window_function_row_number,mysql,mysql,snowflake,advanced,60,hard,True,True,True,0.674,,window_function_row_number,advanced,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
recursive_cte,mysql,mysql,postgres,advanced,75,hard,True,True,True,1.261,,recursive_cte,advanced,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
recursive_cte,mysql,mysql,mysql,advanced,75,hard,True,True,True,2.246,,recursive_cte,advanced,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
recursive_cte,mysql,mysql,tsql,advanced,75,hard,True,True,True,1.483,,recursive_cte,advanced,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
recursive_cte,mysql,mysql,oracle,advanced,75,hard,True,True,True,1.196,,recursive_cte,advanced,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
recursive_cte,mysql,mysql,snowflake,advanced,75,hard,True,True,True,1.681,,recursive_cte,advanced,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
complex_join_aggregation,mysql,mysql,postgres,advanced,70,hard,True,True,False,1.593,,complex_join_aggregation,advanced,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
complex_join_aggregation,mysql,mysql,mysql,advanced,70,hard,True,True,True,3.062,,complex_join_aggregation,advanced,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
complex_join_aggregation,mysql,mysql,tsql,advanced,70,hard,True,True,True,10.186,,complex_join_aggregation,advanced,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
complex_join_aggregation,mysql,mysql,oracle,advanced,70,hard,True,True,True,1.788,,complex_join_aggregation,advanced,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
complex_join_aggregation,mysql,mysql,snowflake,advanced,70,hard,True,True,False,2.651,,complex_join_aggregation,advanced,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
fulltext_search,mysql,mysql,postgres,dialect_specific,50,hard,True,True,True,0.518,,fulltext_search,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
fulltext_search,mysql,mysql,mysql,dialect_specific,50,hard,True,True,True,0.661,,fulltext_search,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
fulltext_search,mysql,mysql,tsql,dialect_specific,50,hard,True,True,True,0.439,,fulltext_search,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
fulltext_search,mysql,mysql,oracle,dialect_specific,50,hard,True,True,True,0.397,,fulltext_search,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
fulltext_search,mysql,mysql,snowflake,dialect_specific,50,hard,True,True,True,0.738,,fulltext_search,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
on_duplicate_key,mysql,mysql,postgres,dialect_specific,55,hard,True,True,True,1.04,,on_duplicate_key,dialect_specific,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
on_duplicate_key,mysql,mysql,mysql,dialect_specific,55,hard,True,True,True,1.068,,on_duplicate_key,dialect_specific,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
on_duplicate_key,mysql,mysql,tsql,dialect_specific,55,hard,True,True,True,0.689,,on_duplicate_key,dialect_specific,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
on_duplicate_key,mysql,mysql,oracle,dialect_specific,55,hard,True,True,True,0.632,,on_duplicate_key,dialect_specific,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
on_duplicate_key,mysql,mysql,snowflake,dialect_specific,55,hard,True,True,True,0.65,,on_duplicate_key,dialect_specific,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
insert_ignore,mysql,mysql,postgres,dialect_specific,20,hard,True,True,False,0.27,,insert_ignore,dialect_specific,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
insert_ignore,mysql,mysql,mysql,dialect_specific,20,hard,True,True,True,0.525,,insert_ignore,dialect_specific,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
insert_ignore,mysql,mysql,tsql,dialect_specific,20,hard,True,True,False,0.259,,insert_ignore,dialect_specific,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
insert_ignore,mysql,mysql,oracle,dialect_specific,20,hard,True,True,False,0.239,,insert_ignore,dialect_specific,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
insert_ignore,mysql,mysql,snowflake,dialect_specific,20,hard,True,True,False,0.288,,insert_ignore,dialect_specific,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
top_select,sqlserver,tsql,postgres,basic,15,easy,True,True,True,0.369,,top_select,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
top_select,sqlserver,tsql,mysql,basic,15,easy,True,True,True,0.628,,top_select,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
top_select,sqlserver,tsql,tsql,basic,15,easy,True,True,True,0.607,,top_select,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
top_select,sqlserver,tsql,oracle,basic,15,easy,True,True,False,0.347,,top_select,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
top_select,sqlserver,tsql,snowflake,basic,15,easy,True,True,True,0.792,,top_select,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
identity_column,sqlserver,tsql,postgres,basic,35,easy,True,True,True,1.444,,identity_column,basic,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
identity_column,sqlserver,tsql,mysql,basic,35,easy,True,True,True,1.143,,identity_column,basic,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
identity_column,sqlserver,tsql,tsql,basic,35,easy,True,True,True,2.048,,identity_column,basic,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
identity_column,sqlserver,tsql,oracle,basic,35,easy,True,True,True,1.172,,identity_column,basic,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
identity_column,sqlserver,tsql,snowflake,basic,35,easy,True,True,True,1.714,,identity_column,basic,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
top_with_offset,sqlserver,tsql,postgres,intermediate,30,medium,True,True,True,0.525,,top_with_offset,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
top_with_offset,sqlserver,tsql,mysql,intermediate,30,medium,True,True,False,0.444,,top_with_offset,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
top_with_offset,sqlserver,tsql,tsql,intermediate,30,medium,True,True,True,0.792,,top_with_offset,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
top_with_offset,sqlserver,tsql,oracle,intermediate,30,medium,True,True,True,0.429,,top_with_offset,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
top_with_offset,sqlserver,tsql,snowflake,intermediate,30,medium,True,True,True,0.75,,top_with_offset,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
try_convert,sqlserver,tsql,postgres,intermediate,35,medium,True,True,False,0.615,,try_convert,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
try_convert,sqlserver,tsql,mysql,intermediate,35,medium,True,True,False,0.564,,try_convert,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
try_convert,sqlserver,tsql,tsql,intermediate,35,medium,True,True,True,1.906,,try_convert,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
try_convert,sqlserver,tsql,oracle,intermediate,35,medium,True,True,False,0.634,,try_convert,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
try_convert,sqlserver,tsql,snowflake,intermediate,35,medium,True,True,False,0.877,,try_convert,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
string_split,sqlserver,tsql,postgres,intermediate,25,medium,True,True,True,0.364,,string_split,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
string_split,sqlserver,tsql,mysql,intermediate,25,medium,True,True,True,0.329,,string_split,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
string_split,sqlserver,tsql,tsql,intermediate,25,medium,True,True,True,0.533,,string_split,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
string_split,sqlserver,tsql,oracle,intermediate,25,medium,True,True,True,0.292,,string_split,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
string_split,sqlserver,tsql,snowflake,intermediate,25,medium,True,True,True,0.441,,string_split,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
format_function,sqlserver,tsql,postgres,intermediate,35,medium,True,True,True,0.577,,format_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
format_function,sqlserver,tsql,mysql,intermediate,35,medium,True,True,False,0.68,,format_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
format_function,sqlserver,tsql,tsql,intermediate,35,medium,True,True,True,1.146,,format_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
format_function,sqlserver,tsql,oracle,intermediate,35,medium,True,True,False,0.996,,format_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
format_function,sqlserver,tsql,snowflake,intermediate,35,medium,True,True,False,0.77,,format_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
iif_function,sqlserver,tsql,postgres,intermediate,25,medium,True,True,False,0.487,,iif_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
iif_function,sqlserver,tsql,mysql,intermediate,25,medium,True,True,False,0.481,,iif_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
iif_function,sqlserver,tsql,tsql,intermediate,25,medium,True,True,True,0.87,,iif_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
iif_function,sqlserver,tsql,oracle,intermediate,25,medium,True,True,False,0.427,,iif_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
iif_function,sqlserver,tsql,snowflake,intermediate,25,medium,True,True,True,0.562,,iif_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cte_with_ranking,sqlserver,tsql,postgres,advanced,65,hard,True,True,True,0.884,,cte_with_ranking,advanced,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
cte_with_ranking,sqlserver,tsql,mysql,advanced,65,hard,True,True,True,0.934,,cte_with_ranking,advanced,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
cte_with_ranking,sqlserver,tsql,tsql,advanced,65,hard,True,True,True,2.09,,cte_with_ranking,advanced,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
cte_with_ranking,sqlserver,tsql,oracle,advanced,65,hard,True,True,True,0.882,,cte_with_ranking,advanced,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
cte_with_ranking,sqlserver,tsql,snowflake,advanced,65,hard,True,True,True,1.163,,cte_with_ranking,advanced,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
pivot_table,sqlserver,tsql,postgres,advanced,70,hard,True,True,False,0.808,,pivot_table,advanced,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
pivot_table,sqlserver,tsql,mysql,advanced,70,hard,True,True,False,0.744,,pivot_table,advanced,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
pivot_table,sqlserver,tsql,tsql,advanced,70,hard,True,True,True,1.907,,pivot_table,advanced,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
pivot_table,sqlserver,tsql,oracle,advanced,70,hard,True,True,True,1.159,,pivot_table,advanced,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
pivot_table,sqlserver,tsql,snowflake,advanced,70,hard,True,True,True,1.329,,pivot_table,advanced,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
merge_statement,sqlserver,tsql,postgres,advanced,75,hard,True,True,False,1.078,,merge_statement,advanced,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
merge_statement,sqlserver,tsql,mysql,advanced,75,hard,True,True,True,1.001,,merge_statement,advanced,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
merge_statement,sqlserver,tsql,tsql,advanced,75,hard,True,True,True,1.725,,merge_statement,advanced,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
merge_statement,sqlserver,tsql,oracle,advanced,75,hard,True,True,True,0.962,,merge_statement,advanced,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
merge_statement,sqlserver,tsql,snowflake,advanced,75,hard,True,True,True,1.032,,merge_statement,advanced,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
xml_operations,sqlserver,tsql,postgres,dialect_specific,60,hard,True,True,True,0.468,,xml_operations,dialect_specific,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
xml_operations,sqlserver,tsql,mysql,dialect_specific,60,hard,True,True,True,0.422,,xml_operations,dialect_specific,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
xml_operations,sqlserver,tsql,tsql,dialect_specific,60,hard,True,True,True,0.698,,xml_operations,dialect_specific,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
xml_operations,sqlserver,tsql,oracle,dialect_specific,60,hard,True,True,True,0.382,,xml_operations,dialect_specific,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
xml_operations,sqlserver,tsql,snowflake,dialect_specific,60,hard,True,True,True,0.564,,xml_operations,dialect_specific,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
json_operations,sqlserver,tsql,postgres,dialect_specific,55,hard,True,True,True,0.625,,json_operations,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
json_operations,sqlserver,tsql,mysql,dialect_specific,55,hard,True,True,True,0.616,,json_operations,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
json_operations,sqlserver,tsql,tsql,dialect_specific,55,hard,True,True,False,1.413,,json_operations,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
json_operations,sqlserver,tsql,oracle,dialect_specific,55,hard,True,True,True,0.938,,json_operations,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
json_operations,sqlserver,tsql,snowflake,dialect_specific,55,hard,True,True,True,0.785,,json_operations,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
temporal_table,sqlserver,tsql,postgres,dialect_specific,50,hard,True,True,True,0.492,,temporal_table,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
temporal_table,sqlserver,tsql,mysql,dialect_specific,50,hard,True,True,True,0.556,,temporal_table,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
temporal_table,sqlserver,tsql,tsql,dialect_specific,50,hard,True,True,True,0.681,,temporal_table,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
temporal_table,sqlserver,tsql,oracle,dialect_specific,50,hard,True,True,True,0.323,,temporal_table,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
temporal_table,sqlserver,tsql,snowflake,dialect_specific,50,hard,True,True,True,0.476,,temporal_table,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
rownum_limit,oracle,oracle,postgres,basic,25,easy,True,True,True,0.558,,rownum_limit,basic,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
rownum_limit,oracle,oracle,mysql,basic,25,easy,True,True,False,0.637,,rownum_limit,basic,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
rownum_limit,oracle,oracle,tsql,basic,25,easy,True,True,False,0.63,,rownum_limit,basic,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
rownum_limit,oracle,oracle,oracle,basic,25,easy,True,True,True,0.846,,rownum_limit,basic,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
rownum_limit,oracle,oracle,snowflake,basic,25,easy,True,True,True,1.094,,rownum_limit,basic,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
sequence_nextval,oracle,oracle,postgres,basic,20,easy,True,True,True,0.453,,sequence_nextval,basic,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
sequence_nextval,oracle,oracle,mysql,basic,20,easy,True,True,True,0.422,,sequence_nextval,basic,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
sequence_nextval,oracle,oracle,tsql,basic,20,easy,True,True,True,0.433,,sequence_nextval,basic,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
sequence_nextval,oracle,oracle,oracle,basic,20,easy,True,True,True,0.61,,sequence_nextval,basic,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
sequence_nextval,oracle,oracle,snowflake,basic,20,easy,True,True,True,0.4,,sequence_nextval,basic,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
sysdate,oracle,oracle,postgres,basic,15,easy,True,True,True,0.368,,sysdate,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sysdate,oracle,oracle,mysql,basic,15,easy,True,True,True,0.384,,sysdate,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sysdate,oracle,oracle,tsql,basic,15,easy,True,True,True,0.385,,sysdate,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sysdate,oracle,oracle,oracle,basic,15,easy,True,True,True,0.513,,sysdate,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sysdate,oracle,oracle,snowflake,basic,15,easy,True,True,True,0.455,,sysdate,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dual_table,oracle,oracle,postgres,basic,10,easy,True,True,True,0.211,,dual_table,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dual_table,oracle,oracle,mysql,basic,10,easy,True,True,True,0.229,,dual_table,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dual_table,oracle,oracle,tsql,basic,10,easy,True,True,True,0.231,,dual_table,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dual_table,oracle,oracle,oracle,basic,10,easy,True,True,True,0.309,,dual_table,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dual_table,oracle,oracle,snowflake,basic,10,easy,True,True,True,0.301,,dual_table,basic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
decode_function,oracle,oracle,postgres,intermediate,35,medium,True,True,False,0.672,,decode_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
decode_function,oracle,oracle,mysql,intermediate,35,medium,True,True,False,0.606,,decode_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
decode_function,oracle,oracle,tsql,intermediate,35,medium,True,True,False,0.578,,decode_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
decode_function,oracle,oracle,oracle,intermediate,35,medium,True,True,True,0.694,,decode_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
decode_function,oracle,oracle,snowflake,intermediate,35,medium,True,True,True,0.97,,decode_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nvl_function,oracle,oracle,postgres,intermediate,25,medium,True,True,True,0.588,,nvl_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nvl_function,oracle,oracle,mysql,intermediate,25,medium,True,True,True,0.459,,nvl_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nvl_function,oracle,oracle,tsql,intermediate,25,medium,True,True,True,0.404,,nvl_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nvl_function,oracle,oracle,oracle,intermediate,25,medium,True,True,True,0.589,,nvl_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nvl_function,oracle,oracle,snowflake,intermediate,25,medium,True,True,True,0.482,,nvl_function,intermediate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
to_char_date,oracle,oracle,postgres,intermediate,40,medium,True,True,False,0.935,,to_char_date,intermediate,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
to_char_date,oracle,oracle,mysql,intermediate,40,medium,True,True,False,1.258,,to_char_date,intermediate,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
to_char_date,oracle,oracle,tsql,intermediate,40,medium,True,True,False,1.187,,to_char_date,intermediate,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
to_char_date,oracle,oracle,oracle,intermediate,40,medium,True,True,True,1.218,,to_char_date,intermediate,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
to_char_date,oracle,oracle,snowflake,intermediate,40,medium,True,True,True,0.957,,to_char_date,intermediate,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
row_number_pagination,oracle,oracle,postgres,intermediate,50,medium,True,True,True,1.076,,row_number_pagination,intermediate,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
row_number_pagination,oracle,oracle,mysql,intermediate,50,medium,True,True,False,1.203,,row_number_pagination,intermediate,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
row_number_pagination,oracle,oracle,tsql,intermediate,50,medium,True,True,False,1.565,,row_number_pagination,intermediate,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
row_number_pagination,oracle,oracle,oracle,intermediate,50,medium,True,True,True,1.429,,row_number_pagination,intermediate,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
row_number_pagination,oracle,oracle,snowflake,intermediate,50,medium,True,True,True,1.327,,row_number_pagination,intermediate,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
analytical_functions,oracle,oracle,postgres,advanced,75,hard,True,True,True,1.294,,analytical_functions,advanced,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
analytical_functions,oracle,oracle,mysql,advanced,75,hard,True,True,False,1.609,,analytical_functions,advanced,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
analytical_functions,oracle,oracle,tsql,advanced,75,hard,True,True,False,1.633,,analytical_functions,advanced,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
analytical_functions,oracle,oracle,oracle,advanced,75,hard,True,True,True,1.661,,analytical_functions,advanced,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
analytical_functions,oracle,oracle,snowflake,advanced,75,hard,True,True,True,1.272,,analytical_functions,advanced,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
pivot_unpivot,oracle,oracle,postgres,advanced,70,hard,True,True,False,0.795,,pivot_unpivot,advanced,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
pivot_unpivot,oracle,oracle,mysql,advanced,70,hard,True,True,False,9.465,,pivot_unpivot,advanced,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
pivot_unpivot,oracle,oracle,tsql,advanced,70,hard,True,True,True,1.202,,pivot_unpivot,advanced,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
pivot_unpivot,oracle,oracle,oracle,advanced,70,hard,True,True,True,1.407,,pivot_unpivot,advanced,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
pivot_unpivot,oracle,oracle,snowflake,advanced,70,hard,True,True,True,1.304,,pivot_unpivot,advanced,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
connect_by,oracle,oracle,postgres,dialect_specific,70,hard,True,True,True,0.67,,connect_by,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
connect_by,oracle,oracle,mysql,dialect_specific,70,hard,True,True,True,0.885,,connect_by,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
connect_by,oracle,oracle,tsql,dialect_specific,70,hard,True,True,True,0.892,,connect_by,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
connect_by,oracle,oracle,oracle,dialect_specific,70,hard,True,True,True,0.861,,connect_by,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
connect_by,oracle,oracle,snowflake,dialect_specific,70,hard,True,True,True,1.022,,connect_by,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
listagg,oracle,oracle,postgres,dialect_specific,50,hard,True,True,True,0.618,,listagg,dialect_specific,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
listagg,oracle,oracle,mysql,dialect_specific,50,hard,True,True,False,0.642,,listagg,dialect_specific,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
listagg,oracle,oracle,tsql,dialect_specific,50,hard,True,True,False,0.662,,listagg,dialect_specific,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
listagg,oracle,oracle,oracle,dialect_specific,50,hard,True,True,True,0.815,,listagg,dialect_specific,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
listagg,oracle,oracle,snowflake,dialect_specific,50,hard,True,True,True,0.676,,listagg,dialect_specific,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
sys_context,oracle,oracle,postgres,dialect_specific,30,hard,True,True,True,0.3,,sys_context,dialect_specific,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
